,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
131,Wed Jan 22 12:34:51 +0000 2020,1219961623181430784,1219961623181430784,RT @ftrauner: #EUIA20 notification emails on the acceptance and rejections of the paper and panel submissions have now been sent out. If yo…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,0,False,False,en,"[{'text': 'EUIA20', 'indices': [14, 21]}]",[],"[{'screen_name': 'ftrauner', 'name': 'Florian Trauner', 'id': 317052694, 'id_str': '317052694', 'indices': [3, 12]}]",[],en,recent,1670601139,1670601139,Egmont Institute,EgmontInstitute,Brussels,EGMONT – Belgian Royal Institute for International Relations provides a platform for interdisciplinary research & debate on European & international affairs.,http://t.co/Zj8V9GhsJX,[],False,6374,1190,170,Wed Aug 14 13:56:11 +0000 2013,1371,,,True,False,6543,,False,False,False,99141B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000419733675/fc0109668bf0574f4570d72dc6e76335_normal.jpeg,https://pbs.twimg.com/profile_images/378800000419733675/fc0109668bf0574f4570d72dc6e76335_normal.jpeg,https://pbs.twimg.com/profile_banners/1670601139/1557154134,705345,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,"[{'url': 'http://t.co/Zj8V9GhsJX', 'expanded_url': 'http://www.egmontinstitute.be', 'display_url': 'egmontinstitute.be', 'indices': [0, 22]}]",,,,,,,,,,,Wed Jan 22 12:30:52 +0000 2020,1.2199606194383094e+18,1219960619438309377,"#EUIA20 notification emails on the acceptance and rejections of the paper and panel submissions have now been sent out. If you proposed a contribution but have not received an email, please check you spam-folder. @IES_Brussels @IEE_Bruxelles @UNUCRIS @warwickuni @EgmontInstitute",False,"[0, 279]","[{'text': 'EUIA20', 'indices': [0, 7]}]",[],"[{'screen_name': 'IES_Brussels', 'name': 'IES Brussels', 'id': 83167966, 'id_str': '83167966', 'indices': [213, 226]}, {'screen_name': 'IEE_Bruxelles', 'name': 'IEE-ULB (Bruxelles)', 'id': 743394874414727168, 'id_str': '743394874414727168', 'indices': [227, 241]}, {'screen_name': 'UNUCRIS', 'name': 'UN University - CRIS', 'id': 700863661, 'id_str': '700863661', 'indices': [242, 250]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [251, 262]}, {'screen_name': 'EgmontInstitute', 'name': 'Egmont Institute', 'id': 1670601139, 'id_str': '1670601139', 'indices': [263, 279]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,317052694.0,317052694,Florian Trauner,ftrauner,Vrije Universiteit Brussel,"Works at @IESBrussels, teaches also at @coenatolin - tweets on EU, migration, internal security and foreign policy",https://t.co/evwyaKc2sR,"[{'url': 'https://t.co/evwyaKc2sR', 'expanded_url': 'http://www.ies.be/users/floriantrauner', 'display_url': 'ies.be/users/floriant…', 'indices': [0, 23]}]",[],False,519.0,308.0,16.0,Tue Jun 14 11:02:21 +0000 2011,146.0,,,True,False,195.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/730827036122599425/1IecFHWp_normal.jpg,https://pbs.twimg.com/profile_images/730827036122599425/1IecFHWp_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,6.0,9.0,False,False,en
135,Wed Jan 22 09:42:42 +0000 2020,1219918298818760704,1219918298818760704,"Congratulations and best wishes for the future to all @wmgwarwick students graduating today at @warwickuni, and to their families, friends and members of staff who’ve supported them. Have a wonderful day! #warwickgrad",False,"[0, 217]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,1,False,False,en,"[{'text': 'warwickgrad', 'indices': [205, 217]}]",[],"[{'screen_name': 'wmgwarwick', 'name': 'WMG', 'id': 20580783, 'id_str': '20580783', 'indices': [54, 65]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [95, 106]}]",[],en,recent,260341356,260341356,Helen Ireland,Troyvisitor,,"Christian, music-lover, Classicist, newly-retired Academic Support Librarian @Warwickuni",,[],False,232,660,11,Thu Mar 03 17:59:03 +0000 2011,1916,,,False,False,3270,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Wed Jan 22 08:10:40 +0000 2020,1219895140724158464,1219895140724158464,@hackthebox_eu @DrexelUniv @kpiua @La_UPM @DakotaState @ITUkbh @METUNCC @CanalUGR @itu1773 @usantamaria @warwickuni @cardiffuni @WeAreTUDublin @warwickuni obviously.,False,"[143, 165]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2196548220786156e+18,1219654822078615553,8.593772032424264e+17,859377203242426368,hackthebox_eu,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'hackthebox_eu', 'name': 'Hack The Box', 'id': 859377203242426368, 'id_str': '859377203242426368', 'indices': [0, 14]}, {'screen_name': 'DrexelUniv', 'name': 'Drexel University', 'id': 17809006, 'id_str': '17809006', 'indices': [15, 26]}, {'screen_name': 'kpiua', 'name': 'NTUU KPI', 'id': 108401326, 'id_str': '108401326', 'indices': [27, 33]}, {'screen_name': 'La_UPM', 'name': 'Politécnica Madrid', 'id': 395174441, 'id_str': '395174441', 'indices': [34, 41]}, {'screen_name': 'DakotaState', 'name': 'DSU', 'id': 19363913, 'id_str': '19363913', 'indices': [42, 54]}, {'screen_name': 'ITUkbh', 'name': 'IT-Universitetet', 'id': 2179529843, 'id_str': '2179529843', 'indices': [55, 62]}, {'screen_name': 'METUNCC', 'name': 'METU NCC', 'id': 43667570, 'id_str': '43667570', 'indices': [63, 71]}, {'screen_name': 'CanalUGR', 'name': 'Universidad Granada', 'id': 144804999, 'id_str': '144804999', 'indices': [72, 81]}, {'screen_name': 'itu1773', 'name': 'İTÜ', 'id': 163853662, 'id_str': '163853662', 'indices': [82, 90]}, {'screen_name': 'usantamaria', 'name': 'USM', 'id': 31436401, 'id_str': '31436401', 'indices': [91, 103]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [104, 115]}, {'screen_name': 'cardiffuni', 'name': 'Cardiff University', 'id': 12134862, 'id_str': '12134862', 'indices': [116, 127]}, {'screen_name': 'WeAreTUDublin', 'name': 'Technological University Dublin', 'id': 95665759, 'id_str': '95665759', 'indices': [128, 142]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [143, 154]}]",[],en,recent,1121554763018121216,1121554763018121216,Gavin Prue,HiLordParamount,,"BSc CyberSecurity (2nd year) at University of Warwick || Your secrets are safe with me, I wasnt even listening... || Ex-Airborne...Now Chairborne ||",,[],False,5,66,0,Thu Apr 25 23:21:07 +0000 2019,1,,,False,False,4,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1151441418382204928/42lfPL97_normal.jpg,https://pbs.twimg.com/profile_images/1151441418382204928/42lfPL97_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Tue Jan 21 21:12:08 +0000 2020,1219729412469465092,1219729412469465092,"Spending this week balancing my studies with singing in the graduation ceremonies @warwickuni. It was so inspiring to see the post grads from @EnglishWarwick process today, I can't stop dreaming of my own graduation... Congratulations to all!🎓",False,"[0, 243]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,5,False,False,en,[],[],"[{'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [82, 93]}, {'screen_name': 'EnglishWarwick', 'name': 'Warwick English', 'id': 1109369076, 'id_str': '1109369076', 'indices': [142, 157]}]",[],en,recent,1137449794031554562,1137449794031554562,Lydia🌱,lydiareads,University of Warwick,"English Literature undergrad @warwickuni and eager 17th Century scholar💥
(personal: @lydia_hazel)",,[],False,76,310,1,Sat Jun 08 20:02:18 +0000 2019,262,,,False,False,200,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219010120870432768/cBAnyK7e_normal.jpg,https://pbs.twimg.com/profile_images/1219010120870432768/cBAnyK7e_normal.jpg,https://pbs.twimg.com/profile_banners/1137449794031554562/1579643789,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Tue Jan 21 19:32:26 +0000 2020,1219704323602599938,1219704323602599938,"@aliheyworth @JonnyGeller @warwickuni @goodegracious @Delo1 Yup, I think that was it.",False,"[60, 85]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219699160389161e+18,1219699160389160961,1265166163.0,1265166163,aliheyworth,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'aliheyworth', 'name': 'Alison Heyworth', 'id': 1265166163, 'id_str': '1265166163', 'indices': [0, 12]}, {'screen_name': 'JonnyGeller', 'name': 'Jonny Geller', 'id': 23052167, 'id_str': '23052167', 'indices': [13, 25]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [26, 37]}, {'screen_name': 'goodegracious', 'name': '🌹Madeleine🌹', 'id': 96826312, 'id_str': '96826312', 'indices': [38, 52]}, {'screen_name': 'Delo1', 'name': 'Martin Delamere', 'id': 27604833, 'id_str': '27604833', 'indices': [53, 59]}]",[],en,recent,47641722,47641722,Greg Williams,GregWilliams718,"London, UK","Editor-in-chief @WiredUK. Interested in how technology, business, science and ideas are shaping the world. Tips: DM me for secure channel details.",,[],False,8489,1553,262,Tue Jun 16 14:49:54 +0000 2009,9666,,,True,True,6177,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/667334350598479873/3Kww0H6-_normal.jpg,https://pbs.twimg.com/profile_images/667334350598479873/3Kww0H6-_normal.jpg,https://pbs.twimg.com/profile_banners/47641722/1430302949,3B94D9,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Tue Jan 21 19:05:16 +0000 2020,1219697486421536772,1219697486421536772,"@JonnyGeller @aliheyworth @warwickuni @goodegracious @Delo1 Ah, right you are. I thought you were in Accidental Death as well. Never have audiences at the Arts Centre been so spoiled.",False,"[60, 183]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2196962034971648e+18,1219696203497164801,23052167.0,23052167,JonnyGeller,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'JonnyGeller', 'name': 'Jonny Geller', 'id': 23052167, 'id_str': '23052167', 'indices': [0, 12]}, {'screen_name': 'aliheyworth', 'name': 'Alison Heyworth', 'id': 1265166163, 'id_str': '1265166163', 'indices': [13, 25]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [26, 37]}, {'screen_name': 'goodegracious', 'name': '🌹Madeleine🌹', 'id': 96826312, 'id_str': '96826312', 'indices': [38, 52]}, {'screen_name': 'Delo1', 'name': 'Martin Delamere', 'id': 27604833, 'id_str': '27604833', 'indices': [53, 59]}]",[],en,recent,47641722,47641722,Greg Williams,GregWilliams718,"London, UK","Editor-in-chief @WiredUK. Interested in how technology, business, science and ideas are shaping the world. Tips: DM me for secure channel details.",,[],False,8489,1553,262,Tue Jun 16 14:49:54 +0000 2009,9666,,,True,True,6177,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/667334350598479873/3Kww0H6-_normal.jpg,https://pbs.twimg.com/profile_images/667334350598479873/3Kww0H6-_normal.jpg,https://pbs.twimg.com/profile_banners/47641722/1430302949,3B94D9,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Tue Jan 21 18:50:07 +0000 2020,1219693673430114304,1219693673430114304,@aliheyworth @JonnyGeller @warwickuni @goodegracious @Delo1 If only they'd been onstage.,False,"[60, 88]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219693127684055e+18,1219693127684055041,1265166163.0,1265166163,aliheyworth,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'aliheyworth', 'name': 'Alison Heyworth', 'id': 1265166163, 'id_str': '1265166163', 'indices': [0, 12]}, {'screen_name': 'JonnyGeller', 'name': 'Jonny Geller', 'id': 23052167, 'id_str': '23052167', 'indices': [13, 25]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [26, 37]}, {'screen_name': 'goodegracious', 'name': '🌹Madeleine🌹', 'id': 96826312, 'id_str': '96826312', 'indices': [38, 52]}, {'screen_name': 'Delo1', 'name': 'Martin Delamere', 'id': 27604833, 'id_str': '27604833', 'indices': [53, 59]}]",[],en,recent,47641722,47641722,Greg Williams,GregWilliams718,"London, UK","Editor-in-chief @WiredUK. Interested in how technology, business, science and ideas are shaping the world. Tips: DM me for secure channel details.",,[],False,8489,1553,262,Tue Jun 16 14:49:54 +0000 2009,9666,,,True,True,6177,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/667334350598479873/3Kww0H6-_normal.jpg,https://pbs.twimg.com/profile_images/667334350598479873/3Kww0H6-_normal.jpg,https://pbs.twimg.com/profile_banners/47641722/1430302949,3B94D9,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Tue Jan 21 18:45:29 +0000 2020,1219692509774995457,1219692509774995457,"@JonnyGeller @aliheyworth @warwickuni @goodegracious Congrats Jonny, although the seminal @Delo1 production of Accidental Death of an Anarchist appears to have slipped you mind...",False,"[53, 179]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2196764329490227e+18,1219676432949022727,23052167.0,23052167,JonnyGeller,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'JonnyGeller', 'name': 'Jonny Geller', 'id': 23052167, 'id_str': '23052167', 'indices': [0, 12]}, {'screen_name': 'aliheyworth', 'name': 'Alison Heyworth', 'id': 1265166163, 'id_str': '1265166163', 'indices': [13, 25]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [26, 37]}, {'screen_name': 'goodegracious', 'name': '🌹Madeleine🌹', 'id': 96826312, 'id_str': '96826312', 'indices': [38, 52]}, {'screen_name': 'Delo1', 'name': 'Martin Delamere', 'id': 27604833, 'id_str': '27604833', 'indices': [90, 96]}]",[],en,recent,47641722,47641722,Greg Williams,GregWilliams718,"London, UK","Editor-in-chief @WiredUK. Interested in how technology, business, science and ideas are shaping the world. Tips: DM me for secure channel details.",,[],False,8489,1553,262,Tue Jun 16 14:49:54 +0000 2009,9666,,,True,True,6177,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/667334350598479873/3Kww0H6-_normal.jpg,https://pbs.twimg.com/profile_images/667334350598479873/3Kww0H6-_normal.jpg,https://pbs.twimg.com/profile_banners/47641722/1430302949,3B94D9,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Tue Jan 21 18:31:28 +0000 2020,1219688980440059906,1219688980440059906,"The number 87 bus by @johnsonscoaches is the best bus service from and to Coventry and @warwickuni, safe and reliable. 

Wish @johnsonscoaches provided a city wide service as an alternative to @nxcoventry, the people and students of Coventry would be much better off!",False,"[0, 267]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'johnsonscoaches', 'name': 'Johnsons Coaches', 'id': 158373475, 'id_str': '158373475', 'indices': [21, 37]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [87, 98]}, {'screen_name': 'johnsonscoaches', 'name': 'Johnsons Coaches', 'id': 158373475, 'id_str': '158373475', 'indices': [126, 142]}, {'screen_name': 'nxcoventry', 'name': 'NX Coventry', 'id': 340163485, 'id_str': '340163485', 'indices': [193, 204]}]",[],en,recent,154569089,154569089,Jags,jagslakha,coventry,"Science, Tech, Politics and Current Affairs.

My opinions change with REAL evidence, not some random crap you found on YouTube!",https://t.co/fDmzD3gUU3,[],False,216,132,13,Fri Jun 11 16:08:56 +0000 2010,23937,,,True,False,14264,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1091095570318540801/raTxMfl4_normal.jpg,https://pbs.twimg.com/profile_images/1091095570318540801/raTxMfl4_normal.jpg,https://pbs.twimg.com/profile_banners/154569089/1548972548,696969,696969,000000,363636,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/fDmzD3gUU3', 'expanded_url': 'http://www.facebook.com/jags.lakha', 'display_url': 'facebook.com/jags.lakha', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Tue Jan 21 16:59:39 +0000 2020,1219665874249863169,1219665874249863169,@LeapfrogMark @warwickuni Congrats to LB!,False,"[26, 41]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2196200348946145e+18,1219620034894614529,16560790.0,16560790,LeapfrogMark,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'LeapfrogMark', 'name': 'Dr. Mark Shanahan', 'id': 16560790, 'id_str': '16560790', 'indices': [0, 13]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [14, 25]}]",[],en,recent,176531291,176531291,Elke Christianson,ElkeChris,Alberta School of Business,"Graduated from Manchester University and University of Alberta. Have spent more than 2 decades in alumni relations, fundraising, marketing, and special events.",http://t.co/1CLpk9cKhE,[],False,122,154,4,Mon Aug 09 19:58:34 +0000 2010,1285,,,False,False,498,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/633727730777894912/tFU5izZJ_normal.jpg,https://pbs.twimg.com/profile_images/633727730777894912/tFU5izZJ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'http://t.co/1CLpk9cKhE', 'expanded_url': 'http://www.business.ualberta.ca', 'display_url': 'business.ualberta.ca', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Tue Jan 21 11:06:35 +0000 2020,1219577022256746501,1219577022256746501,"@sacha_coward @DanNouveau @LGBTHM @warwickuni @CharlestonTrust @ShakespeareBT @readingmuseum @MAACambridge @Museum_Cardiff @blistshill @PrideCymru Husband job then.
They are cool though.
And v sexy when you show you are relaxing by untying them and letting the ends dangle.  Grrrrrrrrrr",False,"[147, 286]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2195766612320297e+18,1219576661232029699,3044564679.0,3044564679,sacha_coward,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'sacha_coward', 'name': 'Sacha Coward', 'id': 3044564679, 'id_str': '3044564679', 'indices': [0, 13]}, {'screen_name': 'DanNouveau', 'name': 'Dan Vo', 'id': 2597872531, 'id_str': '2597872531', 'indices': [14, 25]}, {'screen_name': 'LGBTHM', 'name': 'LGBT History Month', 'id': 140025559, 'id_str': '140025559', 'indices': [26, 33]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [34, 45]}, {'screen_name': 'CharlestonTrust', 'name': 'The Charleston Trust', 'id': 104511154, 'id_str': '104511154', 'indices': [46, 62]}, {'screen_name': 'ShakespeareBT', 'name': 'Shakespeare B Trust', 'id': 125627909, 'id_str': '125627909', 'indices': [63, 77]}, {'screen_name': 'readingmuseum', 'name': 'Reading Museum', 'id': 22674438, 'id_str': '22674438', 'indices': [78, 92]}, {'screen_name': 'MAACambridge', 'name': 'MAA Cambridge', 'id': 112720863, 'id_str': '112720863', 'indices': [93, 106]}, {'screen_name': 'Museum_Cardiff', 'name': 'Amgueddfa Caerdydd', 'id': 117438690, 'id_str': '117438690', 'indices': [107, 122]}, {'screen_name': 'blistshill', 'name': 'Ironbridge Museums', 'id': 53108183, 'id_str': '53108183', 'indices': [123, 134]}, {'screen_name': 'PrideCymru', 'name': 'Pride Cymru', 'id': 29004509, 'id_str': '29004509', 'indices': [135, 146]}]",[],en,recent,3027673627,3027673627,Horsey McHorseface ⚫,inky_r,,"Incitatus, 2000 year old horse, Roman Senator, Aspie, scientist, genius, sex god, cook, who has Ehlers Danlos Syndrome.
A person is like jam. Only warmer.",,[],False,902,2060,31,Wed Feb 18 22:39:40 +0000 2015,42372,,,True,False,66139,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1136385229323563008/TUztzSWo_normal.png,https://pbs.twimg.com/profile_images/1136385229323563008/TUztzSWo_normal.png,https://pbs.twimg.com/profile_banners/3027673627/1460796468,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
